Country or Area,Year(s),Value
Guatemala,2010,1.9
Guatemala,2009,2.3
Guatemala,2008,1.0
Guatemala,2007,2.1
Guatemala,2006,2.6
Guatemala,2005,1.5
Guatemala,2004,1.6
Guatemala,2003,3.6
Guatemala,2002,2.1
Guatemala,2001,2.4
Guatemala,2000,3.4
Guatemala,1999,2.3
Guatemala,1998,3.3
Guatemala,1997,4.7
Guatemala,1996,3.2
Guatemala,1995,1.0
Guinea,2012,10.3
Guinea,2011,12.2
Guinea,2010,26.7
Guinea,2009,11.1
Guinea,2008,9.2
Guinea,2007,14.5
Guinea,2006,12.6
Guinea,2005,9.0
Guinea,2004,12.1
Guinea,2003,15.6
Guinea,2002,5.6
Guinea,2001,13.0
Guinea,2000,14.0
Guinea,1999,8.9
Guinea,1998,6.5
Guinea,1997,5.2
Guinea,1996,5.0
Guinea,1995,5.3
Guinea-Bissau,2012,34.5
Guinea-Bissau,2011,47.3
Guinea-Bissau,2010,30.5
Guinea-Bissau,2009,21.7
Guinea-Bissau,2008,40.1
Guinea-Bissau,2007,33.3
Guinea-Bissau,2006,30.8
Guinea-Bissau,2005,26.4
Guinea-Bissau,2004,25.9
Guinea-Bissau,2003,25.1
Guinea-Bissau,2002,25.4
Guinea-Bissau,2001,12.0
Guinea-Bissau,2000,30.0
Guinea-Bissau,1999,16.3
Guinea-Bissau,1998,49.4
Guinea-Bissau,1997,26.1
Guinea-Bissau,1996,30.3
Guinea-Bissau,1995,2.9
Guyana,2012,10.9
Guyana,2011,16.3
Guyana,2010,22.0
Guyana,2009,31.6
Guyana,2008,39.9
Guyana,2007,38.7
Guyana,2006,32.5
Guyana,2005,47.1
Guyana,2004,24.2
Guyana,2003,7.1
Guyana,2002,5.1
Guyana,2001,5.3
Guyana,2000,4.0
Guyana,1999,4.1
Guyana,1998,3.4
Guyana,1997,4.3
Guyana,1996,3.3
Guyana,1995,3.6
Haiti,2012,66.9
Haiti,2011,86.2
Haiti,2010,40.0
Haiti,2009,38.6
Haiti,2008,38.0
Haiti,2007,40.8
Haiti,2006,23.4
Haiti,2005,25.0
Haiti,2004,17.0
Haiti,2003,4.8
Haiti,2002,7.6
Haiti,2001,8.9
Haiti,2000,9.4
Haiti,1999,12.7
Haiti,1998,23.3
Haiti,1997,27.8
Haiti,1996,14.7
Haiti,1995,25.4
Honduras,2012,3.6
Honduras,2011,3.4
Honduras,2010,4.9
Honduras,2009,5.3
Honduras,2008,7.9
Honduras,2007,3.6
Honduras,2006,7.6
Honduras,2005,6.1
Honduras,2004,3.6
Honduras,2003,2.3
Honduras,2000,2.5
Honduras,1999,12.0
Honduras,1998,10.1
Honduras,1997,8.7
Honduras,1996,10.9
Honduras,1995,8.0
Hungary,2002,0.0
Hungary,2001,0.0
Hungary,2000,0.0
Hungary,1999,0.0
Hungary,1998,0.0
Hungary,1997,0.0
Hungary,1996,0.0
Hungary,1995,0.0
Iceland,2007,0.0
Iceland,2006,0.0
Iceland,2005,0.0
Iceland,2004,0.0
Iceland,2003,0.0
Iceland,2002,0.0
Iceland,2001,0.0
Iceland,2000,0.0
Iceland,1999,0.0
Iceland,1998,0.0
Iceland,1997,0.0
Iceland,1996,0.0
Iceland,1995,0.0
India,2012,1.2
India,2011,1.1
India,2010,1.4
India,2009,1.2
India,2008,1.7
India,2007,1.4
India,2006,1.3
India,2005,1.4
India,2004,2.1
India,2003,2.3
India,2002,0.3
India,2001,2.4
India,2000,0.6
India,1999,1.3
India,1998,1.6
India,1997,1.6
India,1996,0.2
India,1995,1.3
Indonesia,2012,1.1
Indonesia,2011,1.2
Indonesia,2010,1.2
Indonesia,2009,1.2
Indonesia,2008,1.3
Indonesia,2007,1.2
Indonesia,2006,1.3
Indonesia,2005,1.4
Indonesia,2004,1.4
Indonesia,2003,1.3
Indonesia,2002,1.0
Iran (Islamic Republic of),2012,0.0
Iran (Islamic Republic of),2011,0.0
Iran (Islamic Republic of),2010,0.0
Iran (Islamic Republic of),2009,0.1
Iran (Islamic Republic of),2008,0.0
Iran (Islamic Republic of),2007,0.1
Iran (Islamic Republic of),2006,0.5
Iran (Islamic Republic of),2005,0.1
Iran (Islamic Republic of),2003,0.2
Iran (Islamic Republic of),2002,0.1
Iran (Islamic Republic of),2001,0.1
Iran (Islamic Republic of),2000,0.1
Iran (Islamic Republic of),1999,0.0
Iran (Islamic Republic of),1998,0.0
Iran (Islamic Republic of),1997,0.0
Iran (Islamic Republic of),1996,0.0
Iran (Islamic Republic of),1995,0.2
Iraq,2012,0.3
Iraq,2011,1.4
Iraq,2010,1.6
Iraq,2009,1.8
Iraq,2008,1.2
Iraq,2007,14.5
Iraq,2006,25.0
Iraq,2005,4.0
Iraq,2004,2.2
Iraq,2003,0.3
Iraq,2002,15.1
Iraq,2001,29.9
Iraq,2000,54.9
Iraq,1999,68.1
Iraq,1998,66.4
Iraq,1997,1.7
Iraq,1996,2.3
Israel,2010,1.6
Israel,2007,2.4
Israel,2006,2.4
Israel,2005,2.4
Israel,2004,2.5
Israel,2003,2.3
Israel,2002,2.5
Israel,2001,2.3
Israel,1999,3.1
Israel,1998,2.7
Israel,1997,2.7
Israel,1996,3.0
Israel,1995,2.2
Italy,2007,0.0
Italy,2006,0.0
Italy,2005,0.0
Italy,2004,0.0
Italy,2003,0.0
Italy,2002,0.0
Italy,2001,0.0
Italy,2000,0.0
Italy,1999,0.0
Italy,1998,0.0
Italy,1997,0.0
Italy,1996,0.0
Italy,1995,0.0
Jamaica,2012,1.7
Jamaica,2011,1.7
Jamaica,2010,1.0
Jamaica,2009,2.0
Jamaica,2008,1.9
Jamaica,2007,2.2
Jamaica,2006,1.6
Jamaica,2005,1.8
Jamaica,2004,1.2
Jamaica,2003,0.9
Jamaica,2002,0.4
Jamaica,2001,3.3
Jamaica,2000,1.8
Jamaica,1999,2.6
Jamaica,1998,2.6
Jamaica,1997,2.3
Jamaica,1996,8.6
Jamaica,1995,10.6
Japan,2010,0.0
Japan,2009,0.0
Japan,2008,0.0
Japan,2007,0.0
Japan,2006,0.0
Japan,2005,0.0
Japan,2004,0.0
Japan,2003,0.0
Japan,2002,0.0
Japan,2001,0.0
Japan,2000,0.0
Japan,1999,0.0
Japan,1998,0.0
Japan,1997,0.0
Japan,1996,0.0
Japan,1995,0.0
Jordan,2012,4.2
Jordan,2011,2.8
Jordan,2010,4.4
Jordan,2009,3.5
Jordan,2008,1.5
Jordan,2007,4.9
Jordan,2006,4.8
Jordan,2005,2.9
Jordan,2004,11.8
Jordan,2003,3.9
Jordan,2002,2.9
Jordan,2001,4.7
Jordan,2000,4.5
Jordan,1999,3.5
Jordan,1998,1.8
Jordan,1997,2.3
Jordan,1996,2.5
Jordan,1995,2.7
Kazakhstan,2012,0.4
Kazakhstan,2011,0.7
Kazakhstan,2010,0.7
Kazakhstan,2009,0.3
Kazakhstan,2008,0.2
Kazakhstan,2007,0.9
Kazakhstan,2006,0.4
Kazakhstan,2005,0.5
Kazakhstan,2004,0.9
Kazakhstan,2003,0.7
Kazakhstan,2002,1.3
Kazakhstan,2001,0.6
Kazakhstan,2000,7.4
Kazakhstan,1999,2.2
Kazakhstan,1998,0.3
Kazakhstan,1997,0.2
Kazakhstan,1996,0.3
Kazakhstan,1995,0.7
Kenya,2012,42.3
Kenya,2011,40.0
Kenya,2010,37.9
Kenya,2009,33.8
Kenya,2008,27.0
Kenya,2007,26.1
Kenya,2006,20.5
Kenya,2005,21.7
Kenya,2004,17.5
Kenya,2003,11.0
Kenya,2002,16.4
Kenya,2001,14.6
Kenya,2000,8.0
Kenya,1999,12.4
Kenya,1998,9.8
Kenya,1997,11.6
Kenya,1996,8.8
Kenya,1995,5.3
Kiribati,2012,6.3
Kiribati,2011,3.0
Kiribati,2010,17.1
Kiribati,2009,40.8
Kiribati,2008,26.4
Kiribati,2007,19.2
Kiribati,2006,16.2
Kiribati,2005,1.2
Kiribati,2004,1.0
Kiribati,2003,1.7
Kiribati,2002,28.6
Kiribati,2001,28.6
Kiribati,2000,28.5
Kiribati,1999,28.6
Kiribati,1998,28.4
Kiribati,1997,28.7
Kiribati,1996,28.6
Kiribati,1995,28.5
Kuwait,2011,0.0
Kuwait,2010,0.0
Kuwait,2009,0.0
Kuwait,2008,0.0
Kuwait,2007,0.0
Kuwait,2006,0.0
Kuwait,2005,0.0
Kuwait,2004,0.0
Kuwait,2003,0.0
Kuwait,2002,0.0
Kuwait,2001,0.0
Kuwait,2000,0.0
Kuwait,1999,0.0
Kuwait,1998,0.0
Kuwait,1997,0.0
Kuwait,1996,0.0
Kuwait,1995,0.0
Kyrgyzstan,2012,12.2
Kyrgyzstan,2011,10.8
Kyrgyzstan,2010,11.4
Kyrgyzstan,2009,11.9
Kyrgyzstan,2008,11.5
Kyrgyzstan,2007,10.8
Kyrgyzstan,2006,15.2
Kyrgyzstan,2005,12.7
Kyrgyzstan,2004,21.3
Kyrgyzstan,2003,13.3
Kyrgyzstan,2002,5.4
Kyrgyzstan,2001,5.6
Kyrgyzstan,2000,6.0
Kyrgyzstan,1999,9.1
Kyrgyzstan,1998,1.8
Kyrgyzstan,1997,13.9
Kyrgyzstan,1996,4.9
Kyrgyzstan,1995,1.1
Lao People's Democratic Republic,2012,22.1
Lao People's Democratic Republic,2011,23.4
Lao People's Democratic Republic,2010,28.7
Lao People's Democratic Republic,2009,20.1
Lao People's Democratic Republic,2008,17.3
Lao People's Democratic Republic,2007,15.3
Lao People's Democratic Republic,2006,22.0
Lao People's Democratic Republic,2005,16.6
Lao People's Democratic Republic,2004,17.3
Lao People's Democratic Republic,2003,10.7
Lao People's Democratic Republic,2002,12.6
Lao People's Democratic Republic,2001,10.3
Lao People's Democratic Republic,2000,29.2
Lao People's Democratic Republic,1999,22.4
Lao People's Democratic Republic,1998,12.6
Lao People's Democratic Republic,1997,22.0
Lao People's Democratic Republic,1996,14.1
Lao People's Democratic Republic,1995,1.2
Latvia,2007,0.2
Latvia,2006,0.2
Latvia,2005,0.3
Latvia,2004,0.3
Latvia,2003,0.4
Latvia,2002,0.4
Latvia,2001,0.5
Latvia,2000,0.5
Latvia,1999,0.7
Latvia,1998,0.7
Lebanon,2012,0.7
Lebanon,2011,0.9
Lebanon,2010,0.9
Lebanon,2009,1.8
Lebanon,2008,1.2
Lebanon,2007,1.2
Lebanon,2006,0.9
Lebanon,2005,0.5
Lebanon,2004,0.8
Lebanon,2003,2.1
Lebanon,2002,2.0
Lebanon,2001,2.0
Lebanon,2000,2.1
Lebanon,1999,2.1
Lebanon,1998,2.0
Lebanon,1997,1.6
Lebanon,1996,2.3
Lebanon,1995,1.3
Lesotho,2012,30.1
Lesotho,2011,26.5
Lesotho,2010,19.2
Lesotho,2009,24.4
Lesotho,2008,16.3
Lesotho,2007,10.7
Lesotho,2006,12.1
Lesotho,2005,16.6
Lesotho,2004,13.0
Lesotho,2003,12.4
Lesotho,2002,5.2
Lesotho,2001,6.1
Lesotho,2000,3.0
Lesotho,1999,3.6
Lesotho,1998,2.9
Lesotho,1997,2.4
Lesotho,1996,3.6
Lesotho,1995,6.0
Liberia,2012,34.6
Liberia,2011,54.0
Liberia,2010,41.4
Liberia,2009,62.6
Liberia,2008,47.0
Liberia,2007,59.5
Liberia,2006,23.3
Liberia,2005,31.3
Liberia,2004,21.1
Liberia,2003,26.5
Liberia,2002,12.6
Liberia,2001,12.6
Liberia,2000,9.2
Liberia,1999,17.2
Liberia,1998,9.5
Libya,2012,0.1
Libya,2011,0.1
Libya,2010,0.8
Libya,2009,1.3
Libya,2008,0.1
Libya,2007,0.0
Libya,2006,0.0
Libya,2005,0.0
Libya,2004,0.0
Libya,2003,0.0
Libya,2002,0.0
Libya,2001,0.0
Libya,2000,0.0
Libya,1999,0.0
Libya,1998,0.0
Libya,1997,0.0
Libya,1996,0.0
Libya,1995,0.0
Lithuania,2012,3.3
Lithuania,2011,3.3
Lithuania,2010,1.3
Lithuania,2009,1.3
Lithuania,2008,1.2
Lithuania,2007,2.8
Lithuania,2006,1.9
Lithuania,2005,2.5
Lithuania,2004,0.7
Lithuania,2003,2.0
Lithuania,2002,1.5
Lithuania,2001,1.6
Lithuania,2000,1.7
Lithuania,1999,0.0
Lithuania,1998,0.0
Lithuania,1997,0.0
Lithuania,1996,0.0
Lithuania,1995,0.0
Madagascar,2012,20.9
Madagascar,2011,35.5
Madagascar,2010,45.1
Madagascar,2009,13.9
Madagascar,2008,14.7
Madagascar,2007,14.7
Madagascar,2006,30.8
Madagascar,2005,30.4
Madagascar,2004,28.2
Madagascar,2003,26.6
Madagascar,2002,22.9
Madagascar,2001,22.5
Madagascar,2000,14.9
Madagascar,1999,13.7
Madagascar,1998,6.3
Madagascar,1997,3.3
Madagascar,1996,5.1
Madagascar,1995,6.2
Malawi,2012,53.6
Malawi,2011,56.5
Malawi,2010,55.6
Malawi,2009,80.2
Malawi,2008,79.0
Malawi,2007,97.4
Malawi,2006,59.5
Malawi,2005,68.4
Malawi,2004,70.4
Malawi,2003,53.4
Malawi,2002,66.7
Malawi,2001,64.8
Malawi,2000,26.8
Malawi,1999,39.9
Malawi,1998,48.8
Malawi,1997,29.6
Malawi,1996,26.2
Malawi,1995,28.6
Malaysia,2012,0.0
Malaysia,2011,0.0
Malaysia,2010,0.0
Malaysia,2009,0.0
Malaysia,2008,0.0
Malaysia,2007,0.0
Malaysia,2006,0.0
Malaysia,2005,0.1
Malaysia,2004,0.0
Malaysia,2003,0.1
Malaysia,2002,0.6
Malaysia,2001,0.6
Malaysia,2000,0.7
Malaysia,1999,0.8
Malaysia,1998,0.9
Malaysia,1997,0.7
Malaysia,1996,0.7
Malaysia,1995,0.7
Maldives,2012,1.3
Maldives,2011,0.8
Maldives,2010,0.6
Maldives,2009,0.7
Maldives,2008,1.1
Maldives,2007,1.3
Maldives,2006,1.3
Maldives,2005,6.7
Maldives,2004,1.2
Maldives,2003,1.0
Maldives,2002,3.0
Maldives,2001,1.6
Maldives,2000,2.7
Maldives,1999,6.5
Maldives,1998,10.8
Maldives,1997,5.7
Maldives,1996,6.7
Maldives,1995,8.4
Mali,2012,31.5
Mali,2011,25.4
Mali,2010,21.7
Mali,2009,21.6
Mali,2008,19.9
Mali,2007,19.0
Mali,2006,19.3
Mali,2005,14.4
Mali,2004,13.8
Mali,2003,11.7
Mali,2002,14.8
Mali,2001,17.8
Mali,2000,7.8
Mali,1999,8.0
Mali,1998,5.1
Mali,1997,2.7
Mali,1996,2.9
Mali,1995,3.3
Marshall Islands,2012,35.6
Marshall Islands,2011,36.4
Marshall Islands,2010,46.8
Marshall Islands,2009,42.3
Marshall Islands,2008,43.7
Marshall Islands,2007,38.6
Marshall Islands,2006,52.6
Marshall Islands,2005,39.8
Marshall Islands,2004,36.6
Marshall Islands,2003,36.0
Marshall Islands,2002,34.1
Marshall Islands,2001,34.1
Marshall Islands,2000,33.1
Marshall Islands,1999,37.0
Marshall Islands,1998,29.1
Marshall Islands,1997,29.1
Marshall Islands,1996,28.9
Marshall Islands,1995,28.6
Mauritania,2012,8.2
Mauritania,2011,9.7
Mauritania,2010,7.2
Mauritania,2009,11.1
Mauritania,2008,14.7
Mauritania,2007,8.8
Mauritania,2006,7.6
Mauritania,2005,17.0
Mauritania,2004,16.3
Mauritania,2003,22.0
Mauritania,2002,12.3
Mauritania,2001,18.1
Mauritania,2000,11.2
Mauritania,1999,10.2
Mauritania,1998,6.5
Mauritania,1997,5.5
Mauritania,1996,4.8
Mauritania,1995,10.1
Mauritius,2011,4.5
Mauritius,2010,2.2
Mauritius,2009,1.8
Mauritius,2008,1.1
Mauritius,2007,0.2
Mauritius,2006,0.1
Mauritius,2005,0.0
Mauritius,2004,0.0
Mauritius,2003,0.1
Mauritius,2002,1.6
Mauritius,2001,1.4
Mauritius,2000,1.4
Mauritius,1999,1.6
Mauritius,1998,1.7
Mauritius,1997,1.9
Mauritius,1996,1.5
Mauritius,1995,1.6
Mexico,2012,0.7
Mexico,2011,0.8
Mexico,2010,0.1
Mexico,2009,0.1
Mexico,2008,0.1
Mexico,2007,0.2
Mexico,2006,0.1
Mexico,2005,0.0
Mexico,2004,0.0
Mexico,2003,0.4
Mexico,2002,0.7
Mexico,2001,0.9
Mexico,2000,1.0
Mexico,1999,1.2
Mexico,1998,0.9
Mexico,1997,0.3
Mexico,1996,0.3
Mexico,1995,0.3
Micronesia (Federated States of),2012,70.2
Micronesia (Federated States of),2011,68.8
Micronesia (Federated States of),2010,74.3
Micronesia (Federated States of),2009,74.3
Micronesia (Federated States of),2008,67.2
Micronesia (Federated States of),2007,72.2
Micronesia (Federated States of),2006,69.4
Micronesia (Federated States of),2005,71.4
Micronesia (Federated States of),2004,72.9
Micronesia (Federated States of),2003,72.8
Micronesia (Federated States of),2002,72.3
Micronesia (Federated States of),2001,72.8
Micronesia (Federated States of),2000,71.5
Micronesia (Federated States of),1999,72.9
Micronesia (Federated States of),1998,73.5
Micronesia (Federated States of),1997,74.6
Micronesia (Federated States of),1996,63.9
Micronesia (Federated States of),1995,61.6
Monaco,2007,0.0
Monaco,2006,0.0
Monaco,2005,0.0
Monaco,2004,0.0
Monaco,2003,0.0
Monaco,2002,0.0
Monaco,2001,0.0
Monaco,2000,0.0
Monaco,1999,0.0
Monaco,1998,0.0
Monaco,1997,0.0
Monaco,1996,0.0
Monaco,1995,0.0
Mongolia,2012,4.0
Mongolia,2011,4.2
Mongolia,2010,3.4
Mongolia,2009,3.5
Mongolia,2008,4.3
Mongolia,2007,2.0
Mongolia,2006,3.1
Mongolia,2005,5.5
Mongolia,2004,3.9
Mongolia,2003,2.6
Mongolia,2002,14.2
Mongolia,2001,26.9
Mongolia,2000,28.0
Mongolia,1999,21.3
Mongolia,1998,11.9
Mongolia,1997,5.1
Mongolia,1996,4.6
Mongolia,1995,8.5
Montenegro,2012,1.3
Montenegro,2011,0.9
Montenegro,2010,0.5
Montenegro,2009,2.1
Montenegro,2008,2.6
Montenegro,2007,2.1
Montenegro,2006,0.0
Montenegro,2005,1.3
Montenegro,2004,0.9
Morocco,2011,0.3
Morocco,2010,0.7
Morocco,2009,0.6
Morocco,2008,0.3
Morocco,2007,0.5
Morocco,2006,0.3
Morocco,2005,0.3
Morocco,2004,0.3
Morocco,2003,0.3
Morocco,2002,0.3
Morocco,2001,0.4
Morocco,2000,0.5
Morocco,1999,0.5
Morocco,1998,0.5
Morocco,1997,0.6
Morocco,1996,0.7
Morocco,1995,0.8
Mozambique,2012,55.7
Mozambique,2011,72.6
Mozambique,2010,66.0
Mozambique,2009,65.8
Mozambique,2008,66.5
Mozambique,2007,52.8
Mozambique,2006,46.0
Mozambique,2005,42.9
Mozambique,2004,42.5
Mozambique,2003,36.8
Mozambique,2002,28.7
Mozambique,2001,23.8
Mozambique,2000,25.3
Mozambique,1999,26.3
Mozambique,1998,25.4
Mozambique,1997,30.2
Mozambique,1996,31.6
Mozambique,1995,33.1
Myanmar,2012,8.1
Myanmar,2011,7.1
Myanmar,2010,9.4
Myanmar,2009,9.2
Myanmar,2008,6.5
Myanmar,2007,5.4
Myanmar,2006,5.5
Myanmar,2005,1.4
Myanmar,2004,3.0
Myanmar,2003,2.9
Myanmar,2002,2.2
Myanmar,2001,1.1
Myanmar,2000,1.1
Myanmar,1999,0.9
Myanmar,1998,1.2
Myanmar,1997,0.4
Myanmar,1996,0.1
Myanmar,1995,0.1
Namibia,2012,8.0
Namibia,2011,12.0
Namibia,2010,17.3
Namibia,2009,12.4
Namibia,2008,21.5
Namibia,2007,19.8
Namibia,2006,22.4
Namibia,2005,16.9
Namibia,2004,9.7
Namibia,2003,3.0
Namibia,2002,3.1
Namibia,2001,3.7
Namibia,2000,3.8
Namibia,1999,2.4
Namibia,1998,2.5
Namibia,1997,2.3
Namibia,1996,2.0
Namibia,1995,3.4
Nauru,2012,48.4
Nauru,2011,39.6
Nauru,2010,42.5
Nauru,2009,45.3
Nauru,2008,57.6
Nauru,2007,43.1
Nauru,2006,10.8
Nauru,2005,2.5
Nauru,2004,11.3
Nauru,2003,13.3
Nauru,2002,23.1
Nauru,2001,19.7
Nauru,2000,12.7
Nauru,1999,11.6
Nauru,1998,11.5
Nauru,1997,11.4
Nauru,1996,10.9
Nauru,1995,9.4
Nepal,2012,18.5
Nepal,2011,13.2
Nepal,2010,11.0
Nepal,2009,16.4
Nepal,2008,14.7
Nepal,2007,14.2
Nepal,2006,19.6
Nepal,2005,19.2
Nepal,2004,20.9
Nepal,2003,8.3
Nepal,2002,18.6
Nepal,2001,12.8
Nepal,2000,15.3
Nepal,1999,20.4
Nepal,1998,25.5
Nepal,1997,11.0
Nepal,1996,12.8
Nepal,1995,12.5
Netherlands,2007,0.0
Netherlands,2006,0.0
Netherlands,2005,0.0
Netherlands,2004,0.0
Netherlands,2003,0.0
Netherlands,2002,0.0
Netherlands,2001,0.0
Netherlands,2000,0.0
Netherlands,1999,0.0
Netherlands,1998,0.0
Netherlands,1997,0.0
Netherlands,1996,0.0
Netherlands,1995,0.0
New Zealand,2007,0.0
New Zealand,2006,0.0
New Zealand,2005,0.0
New Zealand,2004,0.0
New Zealand,2003,0.0
New Zealand,2002,0.0
New Zealand,2001,0.0
New Zealand,2000,0.0
New Zealand,1999,0.0
New Zealand,1998,0.0
New Zealand,1997,0.0
New Zealand,1996,0.0
New Zealand,1995,0.0
Nicaragua,2012,11.2
Nicaragua,2011,10.8
Nicaragua,2010,9.6
Nicaragua,2009,12.8
Nicaragua,2008,9.1
Nicaragua,2007,9.3
Nicaragua,2006,7.5
Nicaragua,2005,11.7
Nicaragua,2004,11.2
Nicaragua,2003,10.0
Nicaragua,2002,7.6
Nicaragua,2001,8.5
Nicaragua,2000,7.8
Nicaragua,1999,8.5
Nicaragua,1998,9.1
Nicaragua,1997,9.9
Nicaragua,1996,12.2
Nicaragua,1995,15.8
Niger,2012,20.1
Niger,2011,21.8
Niger,2010,23.1
Niger,2009,13.9
Niger,2008,14.7
Niger,2007,22.9
Niger,2006,25.0
Niger,2005,26.9
Niger,2004,12.0
Niger,2003,12.1
Niger,2002,12.0
Niger,2001,12.9
Niger,2000,21.5
Niger,1999,18.5
Niger,1998,15.5
Niger,1997,14.1
Niger,1996,11.1
Niger,1995,13.4
Nigeria,2012,5.3
Nigeria,2011,5.1
Nigeria,2010,7.6
Nigeria,2009,4.5
Nigeria,2008,3.9
Nigeria,2007,3.0
Nigeria,2006,2.8
Nigeria,2005,3.7
Nigeria,2004,4.5
Nigeria,2003,4.2
Nigeria,2002,6.1
Nigeria,2001,5.6
Nigeria,2000,16.2
Nigeria,1999,13.9
Nigeria,1998,13.1
Nigeria,1997,0.3
Nigeria,1996,0.2
Nigeria,1995,0.4
Niue,2012,62.4
Niue,2011,76.7
Niue,2010,73.0
Niue,2009,79.9
Niue,2008,73.1
Niue,2007,74.9
Niue,2006,92.8
Niue,2005,61.8
Niue,2004,71.2
Niue,2003,12.6
Niue,2002,12.2
Niue,2001,75.8
Niue,2000,4.5
Niue,1999,4.9
Niue,1998,5.0
Niue,1997,5.4
Niue,1996,15.9
Niue,1995,8.5
Oman,2011,0.0
Oman,2010,0.0
Oman,2009,0.0
Oman,2008,0.0
Oman,2007,0.0
Oman,2006,0.0
Oman,2005,0.0
Oman,2004,0.0
Oman,2003,0.0
Oman,2002,0.0
Oman,2001,0.1
Oman,2000,0.0
Oman,1999,0.0
Oman,1998,0.0
Oman,1997,0.0
Oman,1996,0.0
Oman,1995,0.0
Pakistan,2012,4.0
Pakistan,2011,7.0
Pakistan,2010,6.2
Pakistan,2009,5.0
Pakistan,2008,6.0
Pakistan,2007,4.1
Pakistan,2006,3.4
Pakistan,2005,4.6
Pakistan,2004,3.4
Pakistan,2003,6.6
Pakistan,2002,1.4
Pakistan,2001,1.1
Pakistan,2000,0.8
Pakistan,1999,0.7
Pakistan,1998,0.7
Pakistan,1997,0.7
Pakistan,1996,0.8
Pakistan,1995,0.8
Palau,2012,35.2
Palau,2011,34.4
Palau,2010,37.5
Palau,2009,31.7
Palau,2008,38.4
Palau,2007,39.7
Palau,2006,36.8
Palau,2005,34.7
Palau,2004,37.1
Palau,2003,31.4
Palau,2002,34.6
Palau,2001,30.6
Palau,2000,25.6
Palau,1999,32.0
Palau,1998,33.2
Palau,1997,37.1
Palau,1996,36.7
Palau,1995,38.3
Panama,2012,0.3
Panama,2011,0.4
Panama,2010,1.3
Panama,2009,0.1
Panama,2008,0.2
Panama,2007,0.2
Panama,2006,0.2
Panama,2005,0.3
Panama,2004,0.3
Panama,2003,0.4
Panama,2001,0.6
Panama,2000,1.0
Panama,1999,1.2
Panama,1998,1.2
Panama,1997,1.3
Panama,1996,1.4
Panama,1995,1.5
Papua New Guinea,2012,21.6
Papua New Guinea,2011,20.5
Papua New Guinea,2010,20.4
Papua New Guinea,2009,18.1
Papua New Guinea,2008,15.4
Papua New Guinea,2007,22.3
Papua New Guinea,2006,26.1
Papua New Guinea,2005,39.3
Papua New Guinea,2004,46.8
Papua New Guinea,2003,37.6
Papua New Guinea,2002,33.0
Papua New Guinea,2001,23.2
Papua New Guinea,2000,23.9
Papua New Guinea,1999,24.2
Papua New Guinea,1998,20.4
Papua New Guinea,1997,32.9
Papua New Guinea,1996,5.9
Papua New Guinea,1995,6.5
Paraguay,2012,2.6
Paraguay,2011,2.6
Paraguay,2010,2.3
Paraguay,2009,1.6
Paraguay,2008,1.5
Paraguay,2007,1.0
Paraguay,2006,1.1
Paraguay,2005,0.6
Paraguay,2004,2.2
Paraguay,2003,2.0
Paraguay,2002,3.3
Paraguay,2001,1.6
Paraguay,2000,2.8
Paraguay,1999,5.2
Paraguay,1998,1.5
Paraguay,1997,1.1
Paraguay,1996,2.0
Paraguay,1995,0.1
Peru,2012,0.5
Peru,2011,1.2
Peru,2010,1.8
Peru,2009,1.7
Peru,2008,0.7
Peru,2007,1.0
Peru,2006,1.9
Peru,2005,2.6
Peru,2004,2.8
Peru,2003,2.1
Peru,2002,0.9
Peru,2001,1.4
Peru,2000,1.1
Peru,1999,1.3
Peru,1998,1.2
Peru,1997,1.2
Peru,1996,1.1
Peru,1995,1.4
Philippines,2012,1.8
Philippines,2011,1.0
Philippines,2010,1.8
Philippines,2009,2.4
Philippines,2008,1.6
Philippines,2007,2.0
Philippines,2006,3.8
Philippines,2005,4.2
Philippines,2004,3.8
Philippines,2003,3.3
Philippines,2002,2.8
Philippines,2001,3.7
Philippines,2000,3.5
Philippines,1999,3.7
Philippines,1998,2.8
Philippines,1997,2.0
Philippines,1996,2.5
Philippines,1995,1.8
Poland,2011,0.1
Poland,2010,0.1
Poland,2009,0.1
Poland,2008,0.0
Poland,2007,0.1
Poland,2006,0.0
Poland,2005,0.1
Poland,2004,0.1
Poland,2003,0.0
Poland,2002,0.0
Poland,2001,0.0
Poland,2000,0.0
Poland,1999,0.0
Poland,1998,0.1
Poland,1997,0.1
Poland,1996,0.1
Poland,1995,0.1
Portugal,2007,0.0
Portugal,2006,0.0
Portugal,2005,0.0
Portugal,2004,0.0
Portugal,2003,0.0
Portugal,2002,0.0
Portugal,2001,0.0
Portugal,2000,0.0
Portugal,1999,0.0
Portugal,1998,0.0
Portugal,1997,0.0
Portugal,1996,0.0
Portugal,1995,0.0
Qatar,2010,0.0
Qatar,2009,0.0
Qatar,2008,0.0
Qatar,2007,0.0
Qatar,2006,0.0
Qatar,2005,0.0
Qatar,2004,0.0
Qatar,2003,0.0
Qatar,2002,0.0
Qatar,2001,0.0
Qatar,2000,0.0
Qatar,1999,0.0
Qatar,1998,0.0
Qatar,1997,0.0
Qatar,1996,0.0
Qatar,1995,0.0
Republic of Korea,2005,0.0
Republic of Korea,2004,0.0
Republic of Korea,2003,0.0
Republic of Korea,2002,0.0
Republic of Korea,2001,0.0
Republic of Korea,2000,0.0
Republic of Korea,1999,0.0
